verð,stærð,fjherb,fjklós,lyfta,fjhæð,fjbílast,fjbkar,fjsturt
21819000,92.7,2,1,0,1,0,1,0
15937000,76.5,1,1,0,1,0,1,0
10752000,60.0,2,1,0,1,0,0,1
24969000,103.4,2,1,0,1,0,1,0
21487000,74.2,1,1,0,1,0,1,0
26972000,97.4,2,1,1,1,1,1,1
17890000,95.8,3,1,0,1,0,1,1
24730000,102.9,2,1,0,1,0,1,0
25449000,108.8,3,1,0,1,0,1,1
13000000,79.9,2,1,0,1,0,1,0
13000000,80.8,2,1,0,1,0,1,0
13000000,81.3,2,1,0,1,0,1,0
21622000,85.2,2,1,0,1,0,0,1
13934000,63.0,3,1,0,2,0,1,1
25457000,104.4,3,1,1,1,1,1,1
28300000,92.1,2,1,1,1,1,1,0
24380000,94.8,2,1,1,1,0,1,0
34901000,116.1,3,1,0,1,0,1,1
16422000,52.1,1,1,0,1,0,1,0
17486000,76.5,2,1,0,1,0,1,0
21654000,93.2,2,1,0,1,0,1,0
15600000,52.8,1,1,0,1,0,1,0
13688000,55.3,1,1,0,1,0,1,0
20660000,95.6,2,1,0,1,1,1,0
24851000,70.0,1,1,2,1,0,0,1
5834000,92.2,3,1,0,1,0,0,1
15600000,103.4,3,1,0,1,0,1,0
23965000,108.9,4,1,0,1,0,1,1
15039000,93.1,3,1,0,1,0,1,0
19580000,79.7,2,1,0,1,0,1,1
48923000,148.5,4,2,0,1,0,1,1
15496000,64.6,1,0,1,1,0,0,0
53250000,128.5,2,2,3,1,1,1,1
18244000,80.3,2,1,0,1,0,1,0
17346000,91.6,2,1,0,1,0,0,1
23033000,116.8,3,1,0,1,0,1,0
28705000,91.2,1,1,0,1,0,1,1
14441000,65.9,1,1,0,1,0,1,0
23354000,95.5,2,1,1,1,1,1,0
17894000,73.0,0,1,0,1,0,1,1
34438000,105.2,2,1,1,1,1,1,1
11500000,37.4,2,1,0,1,0,1,0
17220000,84.9,2,1,1,1,0,0,1
30925000,119.0,3,1,0,1,0,1,0
18779000,88.0,2,1,0,1,0,1,1
17988000,86.7,2,1,0,1,0,1,0
19313000,59.9,2,1,0,1,0,0,1
69704000,128.8,2,2,3,1,1,1,1
85416000,165.0,2,2,3,1,1,1,1
19261000,121.4,3,2,1,1,0,1,1
35140000,113.7,4,2,0,2,0,1,2
22392000,107.7,3,1,0,1,0,1,1
26700000,109.3,0,1,0,1,0,1,1
18429000,104.0,2,1,1,1,0,0,1
19342000,50.2,1,1,0,1,0,1,1
19546000,85.4,2,1,0,1,0,1,0
42387000,156.4,3,2,0,1,0,1,0
22500000,85.2,2,1,0,1,0,1,0
24493000,112.8,3,1,0,1,0,1,1
22983000,110.3,2,1,1,1,1,1,0
15108000,114.9,3,1,0,1,0,1,0
21144000,125.3,3,1,0,1,0,1,0
20345000,81.1,2,1,0,1,0,1,0
19854000,87.3,2,1,0,1,0,0,1
38183000,87.0,1,1,3,1,1,1,1
23482000,99.2,3,1,0,1,0,1,1
16293000,67.1,2,1,0,1,0,1,0
11700000,68.1,1,1,0,1,0,0,1
28300000,104.9,3,1,0,1,0,1,0
13992000,62.9,1,1,0,1,0,1,0
11868000,76.7,2,1,0,1,0,1,0
23734000,98.2,2,1,1,1,0,0,1
18200000,77.6,3,1,0,2,0,1,0
8902000,54.7,1,1,0,1,0,1,0
21875000,98.7,3,1,0,1,0,1,0
23710000,85.4,2,1,1,1,0,0,1
22755000,69.2,2,1,0,1,0,1,0
25535000,98.8,3,1,0,1,0,1,0
29580000,175.6,4,1,0,2,0,1,0
26802000,116.1,3,1,0,1,0,1,0
17690000,69.9,2,1,1,1,0,1,0
30200000,117.4,3,1,0,1,0,1,1
37055000,108.3,2,1,2,1,1,0,1
15691000,64.6,1,1,0,1,0,0,1
18976000,81.5,2,1,0,1,0,1,0
27023000,105.9,3,1,0,1,0,0,1
20523000,105.1,3,1,0,1,0,1,0
14581000,98.2,2,1,0,1,0,1,0
10500000,90.9,6,1,0,1,0,1,0
17800000,87.7,3,1,0,2,0,1,0
31016000,125.1,3,1,0,1,0,1,1
23990000,87.5,2,1,0,1,0,1,0
18314000,88.0,2,1,0,1,0,1,0
13497000,76.2,2,1,0,1,0,1,0
22992000,95.1,3,1,0,1,0,0,1
18889000,85.8,2,1,0,1,0,1,0
21688000,98.8,3,1,0,1,1,1,0
20973000,75.0,1,1,0,1,0,1,1
37777000,131.9,4,1,1,1,1,1,1
24550000,80.0,2,1,0,1,0,1,1
22486000,87.8,2,1,0,1,1,1,0
11083000,31.4,0,1,1,1,0,0,1
13934000,56.8,1,1,0,1,0,1,0
32199000,124.3,3,1,2,1,0,1,1
24000000,94.4,2,1,0,1,0,1,0
18188000,65.1,1,1,0,1,0,1,0
18644000,97.0,3,1,0,2,0,1,0
15283000,48.8,1,1,0,1,0,0,1
22961000,96.7,2,1,0,1,0,1,0
17986000,63.6,0,0,1,1,1,0,0
14825000,71.2,2,1,0,1,0,1,0
20991000,99.7,2,1,0,1,0,1,0
34978000,133.2,2,1,0,2,0,1,1
18170000,82.6,2,1,0,1,0,1,0
20050000,53.3,2,1,0,1,0,1,0
22286000,77.8,2,1,0,1,1,0,1
18496000,63.9,1,1,0,1,0,1,0
19235000,61.4,2,1,0,1,0,1,0
15932000,100.1,3,1,0,1,0,1,0
8400000,102.8,2,1,0,1,0,0,1
17497000,72.3,1,1,0,1,0,1,0
22253000,74.7,2,1,0,1,0,0,1
11604000,40.9,1,1,1,1,0,0,1
20076000,92.5,2,1,0,1,0,1,1
18675000,68.5,2,1,0,1,0,1,0
21000000,60.7,1,1,0,1,0,0,1
45135000,160.3,4,1,0,3,0,1,0
24689000,92.7,2,1,0,1,0,0,1
15456000,73.5,2,1,0,1,0,1,0
6523000,75.1,2,1,0,1,0,1,0
27338000,99.7,2,1,3,1,1,1,1
22092000,76.8,1,1,0,1,0,1,0
33464000,150.5,3,1,0,2,0,1,1
24900000,72.7,2,1,0,1,0,1,0
15813000,51.9,1,1,0,1,0,0,1
15981000,54.4,2,1,0,1,0,1,0
24172000,91.7,4,1,0,1,0,1,0
22697000,92.2,2,1,0,1,0,1,1
16491000,55.3,1,1,0,1,0,1,1
31519000,126.8,3,2,1,2,0,1,0
15700000,59.7,3,1,0,1,0,1,1
12156000,48.9,1,1,0,1,0,0,1
21190000,85.7,3,1,1,1,0,1,0
10379000,36.8,1,1,0,1,0,1,0
22332000,92.4,2,1,1,1,0,1,0
21250000,84.9,2,1,0,1,0,1,0
10706000,84.2,2,1,0,1,0,1,0
25451000,92.3,2,1,0,1,0,0,1
29310000,111.8,3,1,0,1,1,1,1
24288000,67.8,2,1,1,1,0,0,1
35411000,149.1,4,2,0,1,0,1,2
15702000,56.0,1,1,0,1,0,1,0
15490000,60.1,1,1,0,1,0,1,0
20995000,68.9,2,1,0,1,0,1,0
27500000,113.9,2,1,0,1,0,1,1
23873000,92.9,2,1,2,1,1,1,0
15840000,43.9,1,1,0,1,0,0,1
17200000,75.9,2,1,0,1,0,1,0
23961000,74.9,1,1,0,2,0,0,1
35604000,127.5,3,1,0,1,0,1,1
24164000,117.1,3,1,0,2,0,1,1
13980000,93.5,2,1,0,1,0,1,0
22286000,149.7,4,1,0,2,0,1,0
14824000,70.0,1,1,0,1,0,1,0
13994000,80.1,2,1,0,1,0,1,0
22452000,87.3,2,1,0,1,0,1,0
28673000,122.7,4,1,1,1,0,1,0
12859000,36.2,1,1,0,1,0,1,0
31293000,118.1,3,1,2,1,1,1,1
28996000,112.6,3,1,3,1,1,1,1
7891000,95.9,3,1,0,2,0,1,0
35127000,131.4,3,2,0,1,0,1,0
16187000,50.0,1,1,0,1,0,1,0
23883000,107.3,2,1,0,1,0,0,1
13900000,74.8,2,1,0,1,0,1,0
21560000,87.8,2,1,0,1,0,1,0
9320000,77.5,2,1,0,1,0,1,0
27570000,120.1,3,1,0,1,0,1,1
47837000,143.6,3,1,0,1,1,1,1
20223000,79.3,2,1,2,1,0,1,0
18767000,95.9,3,1,0,1,0,1,0
20486000,86.0,2,1,0,1,0,1,0
23152000,64.2,2,1,1,1,0,0,1
22658000,72.9,2,1,0,1,0,1,0
18500000,100.1,2,1,0,1,0,1,1
12848000,75.4,2,1,0,1,0,0,1
34649000,120.6,2,2,3,1,1,1,1
20446000,92.6,2,1,0,1,0,1,0
17000000,50.9,1,1,0,1,0,0,1
32536000,107.1,2,1,0,1,0,1,0
17685000,60.7,1,1,0,1,0,0,1
25624000,91.1,2,1,0,1,0,0,1
27212000,101.0,2,1,0,1,1,1,0
13306000,90.9,3,1,0,1,0,1,0
14353000,86.4,2,1,1,1,0,1,0
10080000,67.9,2,1,0,1,0,1,0
26460000,115.7,3,1,0,2,0,1,0
26336000,77.7,2,1,1,1,0,0,1
29611000,120.5,3,1,3,1,1,1,1
23939000,100.0,3,1,0,1,0,1,0
36725000,136.2,3,1,0,1,0,1,1
18233000,76.9,2,1,0,1,0,1,0
26161000,80.1,2,1,2,1,0,0,1
19372000,70.4,1,1,0,1,0,1,0
13266000,45.6,1,1,0,1,0,1,0
17456000,94.7,3,1,0,1,0,1,0
16491000,76.6,2,1,0,1,0,1,0
25427000,93.7,2,1,0,1,0,1,1
36196000,126.8,3,1,1,1,1,1,0
9429000,42.7,1,1,0,1,0,0,1
16787000,70.1,2,1,0,1,0,1,0
29493000,113.4,3,1,1,1,1,1,0
26982000,95.2,2,1,0,1,0,0,1
36062000,111.4,3,1,1,1,1,1,1
20454000,68.6,1,1,0,1,0,1,0
5000000,64.4,1,1,0,1,0,0,1
23400000,66.8,2,1,0,1,1,1,0
19475000,100.7,3,1,0,1,0,1,1
27720000,119.5,3,1,0,1,0,0,1
22309000,150.7,6,2,0,2,0,1,0
16975000,87.0,1,1,0,1,0,1,0
14900000,76.0,2,1,0,1,0,1,0
35635000,126.4,2,2,2,1,1,1,1
21536000,72.3,2,1,0,1,0,1,1
24986000,94.8,2,1,1,1,0,1,0
24177000,100.4,2,1,0,1,0,1,0
18916000,100.6,4,1,0,1,0,1,0
23745000,91.1,2,1,0,1,0,1,0
25924000,92.3,3,1,0,1,0,1,0
13597000,42.1,1,1,0,1,0,1,0
21133000,74.6,2,1,0,1,0,0,1
16744000,69.0,1,1,1,1,0,1,1
17769000,70.8,2,1,0,1,0,1,0
29263000,105.1,3,1,0,1,0,1,0
18987000,61.1,2,1,0,1,0,0,0
28083000,70.2,2,1,0,1,0,1,0
17732000,78.2,2,1,1,1,1,1,1
18480000,91.7,3,1,0,1,1,1,1
27979000,94.5,2,1,0,1,0,1,0
27307000,100.2,3,1,0,1,1,0,1
14762000,75.1,2,1,1,1,0,1,0
23042000,87.5,1,1,2,1,0,0,1
20465000,86.6,2,1,0,1,0,1,0
26950000,94.8,2,1,1,1,1,1,0
15802000,54.5,1,1,0,1,0,1,0
20904000,85.3,2,1,0,1,0,0,1
26702000,102.4,3,1,0,1,0,1,0
14747000,58.6,1,1,1,1,0,1,0
26127000,93.1,2,1,1,1,0,1,0
30986000,122.1,4,1,0,1,0,1,1
16395000,64.6,1,0,1,1,0,0,0
53962000,312.6,5,3,0,2,0,1,2
12963000,55.1,1,1,0,1,0,1,0
27852000,106.9,3,1,0,1,1,1,0
18145000,63.7,1,1,0,1,0,1,0
13999000,49.5,2,1,0,1,0,0,1
27040000,100.2,3,1,0,1,1,1,0
12263000,80.9,2,1,1,1,0,1,0
14011000,55.3,1,1,0,1,0,0,0
25242000,83.9,2,1,0,1,0,1,0
9390000,90.4,2,1,0,1,0,1,0
35754000,111.1,2,1,1,1,1,0,1
25661000,148.5,4,1,0,2,0,1,0
15039000,50.9,1,1,0,1,0,1,0
20076000,82.5,2,1,0,1,0,1,0
36613000,123.0,3,1,0,1,0,1,1
23097000,86.7,3,1,0,1,0,1,0
27673000,91.8,3,1,0,1,0,1,0
13486000,46.1,1,1,0,1,0,0,1
17910000,87.9,2,1,0,1,0,1,1
26000000,99.8,2,1,0,1,0,1,1
91534000,166.4,2,2,3,1,1,1,1
20937000,82.1,2,1,0,1,0,0,1
23177000,72.8,2,1,0,1,0,1,0
31983000,119.2,3,1,0,1,0,1,0
22546000,100.0,3,1,0,1,1,1,0
33479000,108.1,4,2,0,2,0,1,1
22944000,79.5,2,1,0,2,0,0,1
25460000,81.4,2,1,0,1,0,1,0
23589000,75.4,2,1,0,1,0,0,1
37374000,149.8,3,2,0,2,0,1,0
33087000,127.5,3,1,0,1,0,1,1
15036000,74.9,2,1,0,1,0,1,0
14700000,92.2,3,1,0,1,0,1,0
38757000,125.5,4,1,0,2,0,1,0
20817000,54.6,2,1,0,1,0,1,0
21972000,52.9,1,1,3,1,0,0,1
36424000,111.7,3,1,0,1,0,1,0
17809000,65.3,1,1,0,1,0,1,0
14721000,66.7,1,1,0,1,0,1,0
20000000,97.7,2,1,1,1,1,0,1
29204000,107.1,2,1,3,1,1,1,1
36423000,119.5,3,1,0,1,0,1,1
16000000,75.1,2,1,0,1,0,1,0
21000000,89.1,2,1,0,1,0,1,1
28409000,52.6,2,1,0,3,0,1,0
16496000,56.2,1,1,0,1,1,0,1
12425000,37.8,1,1,0,1,0,0,1
34420000,102.7,3,1,0,1,0,1,1
26013000,86.0,2,1,0,2,1,1,0
20370000,72.0,1,1,1,1,0,0,1
27091000,103.8,3,1,2,1,1,1,1
27993000,89.8,2,1,1,1,1,0,1
22122000,96.9,2,1,0,1,0,1,1
23205000,115.3,5,1,0,2,0,1,0
33408000,115.8,3,1,0,1,1,1,1
23248000,90.8,2,1,0,1,0,0,1
17486000,42.4,0,1,2,1,0,0,1
29196000,103.7,4,1,0,1,0,1,0
28956000,107.6,2,1,0,1,0,1,0
30897000,150.0,3,1,0,1,0,1,0
30679000,83.6,2,1,0,1,0,1,0
13400000,72.2,2,1,0,1,0,1,0
22267000,102.1,3,1,0,1,0,1,0
12500000,108.0,3,1,0,1,0,1,0
18159000,75.0,2,1,0,1,0,1,0
28478000,102.4,2,1,0,1,0,1,1
26886000,111.9,3,1,0,1,0,1,0
44119000,119.0,2,2,2,1,1,0,1
24941000,91.7,2,1,2,1,0,0,1
13445000,93.9,2,1,0,1,0,1,0
15527000,93.9,2,1,0,1,0,0,1
22933000,92.6,3,1,0,1,0,1,0
18801000,69.7,2,1,0,1,0,1,0
21152000,81.8,2,1,0,1,0,0,1
18774000,61.5,1,1,0,1,0,1,0
24958000,94.1,2,1,0,1,0,1,0
25333000,126.8,4,2,1,2,1,1,0
40000000,122.1,3,1,0,1,0,1,0
25170000,96.3,2,1,3,1,1,1,0
22085000,92.1,1,1,0,1,0,1,0
23670000,108.0,3,1,0,1,0,1,0
38472000,132.4,3,1,0,2,0,1,1
19393000,57.3,1,1,0,1,0,0,1
25043000,98.2,2,1,1,1,0,0,1
29986000,117.7,3,1,1,1,1,1,0
19466000,116.7,2,1,0,1,0,1,0
21302000,96.2,2,1,0,1,0,1,0
29337000,108.1,3,1,2,1,1,1,1
39564000,129.5,2,2,1,1,1,1,1
38654000,128.4,3,1,0,1,0,1,1
36092000,131.5,4,1,0,1,0,1,1
22392000,93.4,2,1,0,1,0,1,0
31150000,120.4,3,1,1,1,1,1,0
38376000,105.2,2,1,1,1,1,1,1
18477000,98.5,3,1,0,1,0,0,1
57793000,128.8,2,2,3,1,1,1,1
15972000,50.3,1,1,1,1,0,1,0
29149000,90.3,2,1,0,1,0,1,1
16900000,68.1,2,1,0,1,0,0,1
15037000,137.5,4,1,0,2,0,1,0
20967000,87.8,2,1,0,1,0,1,0
22578000,74.4,2,1,1,1,0,1,0
22899000,94.9,2,1,1,1,1,1,0
28859000,93.9,2,1,1,1,0,1,1
17058000,101.4,3,1,0,1,0,1,0
34635000,129.8,3,1,0,1,0,1,1
20593000,98.4,3,1,0,1,0,1,0
24744000,98.4,1,1,0,1,0,1,1
13294000,28.7,0,1,0,1,0,0,1
20749000,78.6,2,1,0,1,0,1,0
20861000,93.2,2,1,0,1,0,1,0
14958000,68.8,2,1,0,2,0,0,1
18396000,86.0,2,1,0,1,0,1,0
26300000,83.5,2,1,4,1,0,0,1
26292000,105.9,2,1,1,1,1,1,0
16897000,70.5,3,1,0,1,0,1,0
22967000,120.6,3,1,0,1,0,1,1
31814000,119.7,2,2,3,1,1,1,1
15517000,83.8,3,1,0,1,0,1,1
23131000,155.4,5,2,0,1,0,1,1
23364000,91.0,2,1,4,1,1,1,0
24697000,94.5,2,1,0,1,1,1,0
15036000,63.6,1,1,1,1,1,1,0
29943000,105.2,3,1,0,1,0,1,0
22000000,96.3,3,1,0,1,0,1,0
28000000,95.2,3,1,0,1,0,1,1
14986000,44.8,1,1,0,1,0,1,0
15630000,80.4,1,1,0,1,0,1,0
12243000,73.5,2,1,0,1,0,1,0
12900000,33.1,1,1,0,1,0,0,1
22996000,70.9,2,1,0,1,0,1,1
13440000,61.3,1,1,0,1,0,1,0
14574000,54.8,1,1,0,1,0,1,0
5439000,53.4,1,1,0,1,0,1,0
17125000,70.5,2,1,0,1,0,1,0
29849000,104.2,2,1,0,1,0,1,0
31864000,91.9,1,1,0,1,0,1,0
21871000,83.5,2,1,0,1,0,1,0
24983000,69.0,2,1,0,1,1,1,1
22996000,85.4,2,1,0,1,1,1,0
11566000,39.1,1,1,0,1,0,0,1
27649000,87.3,1,1,0,1,0,1,0
23821000,72.8,2,1,1,1,1,1,0
16061000,55.3,2,1,0,1,0,1,0
14517000,83.9,2,1,0,1,0,1,0
26761000,116.4,3,1,0,1,0,1,0
9300000,54.3,1,1,0,1,0,1,0
18432000,83.2,4,1,0,2,0,1,0
32773000,99.3,2,1,1,1,1,1,1
19331000,56.0,1,1,0,1,0,1,0
30940000,109.5,1,1,2,1,1,1,0
27485000,99.6,3,1,0,1,1,1,0
36297000,114.3,2,1,0,1,0,1,0
22568000,96.1,3,1,0,1,0,1,0
16798000,66.0,1,1,0,1,1,1,0
27200000,111.1,3,1,0,1,1,1,1
22986000,69.2,1,1,2,1,0,0,1
27300000,121.0,2,1,0,1,0,1,0
22108000,91.4,2,1,2,1,0,1,0
14769000,62.8,1,1,1,1,0,1,0
31789000,118.7,3,1,0,1,0,1,0
19190000,60.4,1,1,0,1,0,0,1
28056000,87.0,1,1,1,1,1,1,0
26886000,98.8,2,1,0,1,0,1,0
27092000,92.3,2,1,1,1,1,1,0
18600000,76.0,2,1,0,1,0,0,1
25958000,90.3,2,1,0,1,0,1,0
3000000,70.7,2,1,0,1,0,0,1
14800000,84.2,2,1,0,1,0,1,0
17358000,101.3,3,1,0,1,0,1,0
7800000,92.0,3,1,0,1,0,1,0
5500000,74.2,2,1,0,1,0,1,0
42324000,123.2,2,1,3,1,2,1,0
19029000,93.5,2,1,0,1,0,1,0
27549000,118.4,3,1,2,1,1,1,1
23354000,94.4,2,1,0,1,0,0,1
14448000,57.5,2,1,0,1,0,1,1
33029000,107.8,3,1,0,1,0,1,0
21993000,86.7,2,1,0,1,1,1,0
22260000,92.1,3,1,0,1,0,1,0
28001000,80.2,1,1,0,1,0,0,0
14702000,51.1,1,1,0,1,0,1,0
12329000,48.3,1,1,0,1,0,0,1
25202000,113.4,2,1,0,1,0,1,0
28976000,79.1,2,1,1,1,1,0,1
15223000,90.5,3,1,0,1,0,1,0
24944000,116.3,3,1,0,1,0,1,1
33848000,125.5,2,2,2,1,1,1,1
20027000,98.8,3,1,0,1,0,1,0
18764000,52.9,1,1,0,1,0,0,1
14379000,57.9,2,1,0,1,0,0,1
19550000,72.0,1,1,0,1,0,1,0
16769000,42.9,1,1,1,1,0,0,1
18989000,52.0,1,1,1,1,0,0,1
15284000,51.7,1,1,0,1,0,1,0
15385000,68.1,1,1,0,1,0,1,0
19900000,75.2,3,1,0,1,0,1,1
26000000,98.8,3,1,0,1,0,1,0
17800000,94.7,3,1,0,1,0,1,0
23588000,73.9,2,1,0,1,0,1,1
16331000,70.0,2,1,0,1,0,1,0
18990000,60.5,2,1,0,1,0,1,0
20076000,120.9,4,1,0,2,1,1,0
22993000,99.5,3,1,2,1,0,1,0
15277000,128.0,2,1,0,1,0,1,0
30900000,112.6,3,1,3,1,1,1,1
16354000,59.3,0,0,0,1,0,0,0
27678000,102.6,3,2,0,2,0,1,1
17566000,52.4,1,1,0,1,0,1,0
18587000,86.6,2,1,0,1,0,0,1
27120000,101.7,3,1,0,1,0,1,0
15676000,62.9,1,1,1,1,0,1,0
33855000,122.2,3,1,0,2,0,1,0
18379000,98.2,3,1,0,1,1,1,0
31493000,84.9,2,1,0,1,0,1,0
17593000,85.6,2,1,0,1,0,1,0
17459000,81.4,2,1,0,1,0,0,1
14350000,51.3,1,1,0,1,0,0,1
19223000,69.4,3,1,0,1,0,0,1
24001000,100.4,2,1,0,1,0,1,0
25146000,117.9,3,1,0,1,0,1,1
42241000,226.1,4,1,0,3,0,1,0
9537000,55.0,1,1,0,1,0,0,1
18279000,56.6,2,1,0,1,0,0,1
19500000,58.2,1,1,0,1,0,0,1
25826000,85.4,2,1,1,1,0,0,1
23826000,91.8,2,1,0,1,0,1,0
18613000,76.4,2,1,0,1,0,1,0
25186000,76.9,2,1,0,1,1,1,1
20681000,74.4,2,1,0,1,0,1,0
44720000,179.3,5,2,0,1,0,1,1
41900000,129.9,4,1,4,1,2,1,1
15721000,71.4,2,1,1,1,0,1,0
16605000,64.7,1,1,0,1,0,1,0
26423000,94.6,2,1,0,1,0,1,0
31618000,125.4,4,1,0,1,0,1,0
27500000,86.8,2,1,0,1,0,1,1
24444000,88.1,3,1,1,1,0,1,0
18482000,75.1,2,1,0,1,0,1,0
15500000,53.2,1,1,0,1,0,1,0
28112000,97.4,2,1,0,1,0,0,1
14975000,115.1,3,1,0,1,0,1,0
31852000,107.1,3,1,0,1,0,1,0
21477000,88.3,3,1,0,1,0,1,0
21405000,88.2,2,1,0,1,0,1,0
36979000,106.2,4,1,0,2,1,1,1
19887000,83.3,2,1,0,1,0,1,0
19149000,69.9,1,1,1,1,0,0,1
19972000,74.1,2,1,0,1,0,1,1
18799000,104.6,3,1,0,2,0,1,0
21556000,65.4,1,1,2,1,0,0,1
13720000,68.4,1,1,0,1,0,0,1
18450000,75.2,2,1,0,1,0,1,0
22914000,101.4,4,2,0,2,0,2,1
14404000,47.6,1,1,2,1,0,1,0
18742000,76.4,3,1,0,1,0,0,1
29236000,104.5,2,1,2,1,1,1,0
11946000,113.3,3,1,0,2,0,1,0
17890000,61.8,1,1,0,1,0,1,1
21414000,123.4,4,2,1,2,0,1,0
24734000,88.8,3,1,0,1,0,1,0
35540000,151.0,4,2,0,1,0,1,1
22857000,96.5,3,1,0,1,0,0,1
40139000,120.7,3,1,0,1,0,1,1
23437000,100.2,2,1,0,1,0,1,1
17787000,89.1,3,1,0,1,0,1,0
25177000,57.6,1,1,1,1,0,0,1
20365000,77.8,2,1,0,1,0,1,0
13031000,56.1,1,1,0,1,0,1,0
14187000,60.1,1,1,0,1,0,1,0
29087000,100.0,2,1,2,1,0,0,1
18487000,57.0,2,1,0,1,0,1,0
32697000,118.6,3,1,0,1,0,1,0
29965000,112.4,4,1,0,1,0,1,0
15094000,51.9,1,1,0,1,0,0,1
28331000,99.4,3,1,4,1,1,1,1
22691000,87.9,0,1,0,1,0,1,0
22252000,105.9,2,1,0,1,0,1,0
18623000,97.4,3,1,1,1,0,1,0
6306000,100.7,3,1,0,1,0,0,1
12060000,92.0,3,1,0,1,0,1,0
18000000,62.0,2,1,0,1,0,1,0
25270000,105.9,0,1,0,1,0,0,1
39332000,144.8,2,1,1,1,1,0,1
28442000,96.8,3,1,0,1,2,1,0
18651000,101.1,3,1,0,1,0,1,0
23685000,95.8,2,1,0,1,1,1,0
14479000,80.0,3,1,0,1,0,0,1
18947000,92.6,2,1,0,1,0,1,0
25596000,75.6,2,1,2,1,1,0,1
37156000,123.8,2,1,0,1,0,1,1
17259000,79.6,2,1,0,1,0,0,1
23941000,94.2,2,1,0,1,0,1,0
23536000,90.6,2,1,2,1,0,1,1
3000000,35.0,1,1,0,1,0,0,1
2957000,32.8,1,1,0,1,0,0,1
2957000,33.7,1,1,0,1,0,0,1
3000000,33.8,1,1,0,1,0,0,1
12967000,76.0,3,1,0,1,0,1,0
7658000,67.8,2,1,0,1,0,1,0
83164000,165.0,2,2,3,1,1,1,1
23745000,74.5,2,1,1,1,0,0,1
17413000,91.8,2,1,0,1,0,1,0
23000000,79.8,1,1,1,1,0,0,1
15958000,84.0,2,1,0,1,0,0,1
22698000,100.5,3,1,0,1,0,1,0
18469000,71.6,2,1,1,1,0,1,0
25164000,91.1,2,1,0,1,0,1,1
14504000,51.5,1,1,1,1,0,1,0
29932000,119.0,3,1,0,1,0,1,1
15473000,60.4,1,1,1,1,0,1,1
20786000,58.4,2,1,0,1,1,0,1
5993000,21.9,1,1,0,1,0,0,1
15708000,78.4,2,1,1,1,0,0,1
78082000,128.8,2,2,3,1,1,1,1
13108000,63.6,1,1,1,1,0,1,1
23559000,72.9,2,1,0,1,0,0,1
45861000,191.3,6,2,0,3,0,1,1
29719000,106.0,3,1,3,1,1,1,1
27525000,98.1,2,1,2,1,1,0,0
33364000,120.2,3,1,1,1,1,1,1
25562000,118.9,3,1,1,1,0,1,0
21940000,85.1,2,1,0,1,0,1,1
17809000,67.0,1,1,0,1,0,1,0
31040000,149.9,3,1,0,1,1,1,1
20295000,76.8,2,0,0,1,0,0,0
16757000,93.1,3,1,0,1,0,1,0
16000000,75.0,2,1,0,1,0,0,1
26127000,100.9,2,1,0,1,0,1,1
18752000,120.6,3,1,0,1,0,1,0
19531000,81.0,2,1,0,1,0,1,1
29773000,127.1,3,1,0,1,0,1,0
28555000,119.0,3,1,0,1,0,1,1
26847000,99.0,2,1,0,1,0,1,1
14407000,72.0,1,1,0,1,0,0,1
21641000,81.3,2,1,0,1,0,1,0
14831000,94.7,3,1,0,1,0,1,1
20496000,115.4,3,1,0,1,0,1,0
14493000,64.8,2,1,0,1,0,1,0
61952000,130.4,3,2,4,1,2,1,1
13920000,47.7,1,1,0,1,0,1,0
25448000,86.1,2,1,1,1,1,1,0
25350000,89.4,2,1,1,1,1,1,0
12700000,92.6,2,1,0,1,0,1,0
10648000,72.1,1,1,0,1,0,1,0
23500000,89.2,2,1,1,1,0,1,0
40938000,172.0,3,2,0,2,1,1,1
24479000,88.9,2,1,1,1,1,1,0
35710000,135.9,2,2,2,1,1,0,1
24450000,67.8,2,1,1,1,0,0,1
23819000,94.1,2,1,0,1,0,1,0
14247000,66.2,1,1,0,1,0,1,1
17659000,81.6,2,1,0,1,0,1,0
19025000,95.3,3,1,0,1,0,0,1
16551000,83.6,3,1,0,1,0,1,0
27995000,105.3,3,1,1,1,1,1,1
17062000,63.4,1,1,0,1,1,1,0
25993000,77.4,2,1,1,1,0,1,0
32800000,94.1,2,1,4,1,0,0,1
19375000,92.7,2,1,0,1,0,1,0
27090000,106.5,2,1,0,1,0,1,0
31772000,115.9,3,1,0,1,0,1,1
15236000,93.1,3,1,0,1,0,1,0
22448000,70.2,2,1,0,1,0,1,0
18486000,63.3,2,1,0,1,0,1,0
22993000,68.0,1,1,0,1,0,1,0
18138000,84.7,2,1,0,1,0,1,0
16329000,87.7,2,1,0,1,0,1,1
24306000,95.7,2,1,0,1,0,1,0
14285000,51.0,1,1,0,1,0,1,0
21700000,91.8,2,1,0,1,0,1,0
13441000,54.2,2,1,0,1,0,1,0
65831000,179.4,2,1,0,2,0,1,0
21622000,92.0,2,1,0,1,0,3,0
30864000,112.3,3,1,4,1,1,1,1
25956000,120.1,3,1,0,1,0,1,1
15697000,57.6,1,1,0,1,0,1,0
26133000,77.7,2,1,1,1,0,0,1
11879000,77.2,2,1,0,1,0,1,0
13980000,74.3,2,1,1,1,0,0,1
33759000,124.9,3,1,0,1,0,1,0
22525000,94.9,2,1,0,1,0,1,0
19665000,119.8,3,1,0,1,0,1,0
