"kdagur","nuvirdi","teg_eign","svfn","byggar","mbstig","efstah","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","matssvaedi","undirmatssvaedi","ibteg"
"8.3.2013",32920,"Íbúðareign",0,2012,7,4,2,"85.5",1,1,0,1,1,1,2,1,2,160,0,12
"8.3.2013",32124,"Íbúðareign",0,2012,7,4,2,"85.5",1,1,0,1,1,1,2,1,2,160,0,12
"11.3.2013",23916,"Íbúðareign",0,1990,7,12,2,62,1,1,1,0,1,1,1,1,1,20,0,12
"11.3.2013",27486,"Íbúðareign",0,1948,7,2,0,"91.6",1,0,1,0,1,1,2,1,2,100,0,12
"8.3.2013",59800,"Parhús",0,1973,7,1,0,"151.5",1,0,1,1,1,1,5,2,1,280,0,11
"8.3.2013",22292,"Íbúðareign",0,1988,7,3,0,"95.6",1,0,1,0,1,1,2,1,1,120,0,12
"11.3.2013",23789,"Íbúðareign",0,2003,7,4,1,"57.5",1,1,0,1,1,1,1,1,0,100,0,12
"1.3.2013",5500,"Íbúðareign",4200,1947,7,3,0,"46.3",1,0,1,0,1,1,2,1,0,4100,0,12
"7.3.2013",23130,"Íbúðareign",6000,2008,7,2,0,"99.4",1,0,1,1,1,1,2,1,1,6010,0,12
"7.3.2013",14280,"Íbúðareign",6000,1970,7,3,0,"101.3",1,0,1,0,1,1,3,1,2,6030,0,12
"11.3.2013",23308,"Parhús",8200,1999,7,1,0,"120.4",1,0,0,1,1,0,1,3,1,8010,0,11
"7.3.2013",22994,"Einbýlishús",8200,1974,7,1,0,"125.7",1,0,1,0,1,1,5,1,0,8010,0,11
"12.3.2013",42362,"Einbýlishús",1400,1971,7,1,0,"136.9",1,0,1,1,2,1,5,2,0,600,0,11
"11.3.2013",19872,"Einbýlishús",7300,1966,7,1,0,120,1,0,1,0,1,1,4,1,0,7150,0,11
"11.3.2013",15270,"Íbúðareign",7300,2005,7,6,1,"75.2",1,0,0,1,1,1,2,1,0,7150,0,12
"1.3.2013",9705,"Íbúðareign",7300,1980,7,3,0,"85.4",1,0,0,1,1,1,3,1,0,7130,0,12
"9.3.2013",8909,"Íbúðareign",7708,1987,7,2,0,"67.5",1,0,1,0,1,1,1,1,0,7210,0,12
"12.3.2013",47415,"Raðhús",0,2006,7,2,0,"173.4",2,0,1,1,2,1,4,1,2,130,0,11
"11.3.2013",16058,"Íbúðareign",0,1974,7,4,0,"73.3",1,0,1,0,1,1,2,1,1,161,0,12
"8.3.2013",20071,"Íbúðareign",0,1998,7,3,0,77,1,0,1,1,1,1,2,1,1,130,0,12
"25.2.2013",19266,"Íbúðareign",0,1974,7,4,0,"105.1",1,0,1,0,1,1,3,1,1,160,21,12
"11.3.2013",17347,"Íbúðareign",0,1978,7,5,1,"90.1",1,1,1,0,1,1,2,1,1,150,22,12
"12.3.2013",12977,"Íbúðareign",8000,1965,7,2,0,"121.6",1,0,0,1,1,1,3,2,0,8200,0,12
"21.2.2013",33361,"Íbúðareign",1000,1965,7,2,0,"129.2",1,0,1,0,1,1,3,2,0,300,0,11
"8.3.2013",39075,"Einbýlishús",1000,1960,7,1,0,"143.4",2,0,1,0,1,2,3,1,0,320,0,11
"28.2.2013",22000,"Einbýlishús",6000,1953,7,2,0,"115.6",2,0,1,0,1,1,5,2,0,6030,0,11
"5.3.2013",19868,"Íbúðareign",6000,2001,7,2,0,"91.2",1,0,1,0,1,1,2,1,1,6080,0,12
"5.3.2013",22068,"Íbúðareign",6000,1961,7,1,0,124,1,0,1,0,1,1,3,1,1,6030,0,11
"12.3.2013",25948,"Einbýlishús",6000,1945,7,1,0,"98.2",1,0,0,1,1,1,3,2,0,6020,0,11
"7.3.2013",11000,"Íbúðareign",6000,1927,7,2,0,"62.5",1,0,0,1,1,1,2,1,0,6020,0,12
"11.3.2013",13300,"Íbúðareign",8200,1978,7,3,0,"95.5",2,0,1,0,1,1,2,1,0,8010,0,12
"7.3.2013",14900,"Íbúðareign",2000,1947,7,3,0,"190.4",2,0,1,0,1,1,5,1,0,2040,0,11
"8.3.2013",12600,"Íbúðareign",0,1917,7,3,0,"49.1",1,0,0,1,1,1,1,1,1,11,0,12
"7.3.2013",33310,"Íbúðareign",0,1989,7,4,0,"161.6",2,0,1,1,2,1,3,3,0,120,0,12
"11.3.2013",24187,"Íbúðareign",0,1991,7,4,0,"83.8",1,0,1,0,1,1,2,1,1,130,0,12
"22.2.2013",22029,"Íbúðareign",0,1991,7,5,1,"69.6",1,0,0,1,1,1,1,1,1,280,0,12
"18.2.2013",69561,"Íbúðareign",0,2008,7,9,3,"128.8",1,1,1,1,2,1,2,1,0,20,51,12
"7.3.2013",25769,"Íbúðareign",1400,2006,7,6,1,"100.8",1,0,1,0,1,1,3,1,1,630,0,12
"13.3.2013",46696,"Einbýlishús",1400,1973,7,1,0,140,1,0,1,1,1,1,4,2,0,600,0,11
"7.3.2013",20200,"Íbúðareign",0,1960,7,2,0,"93.7",1,0,0,1,1,1,2,2,0,281,0,12
"11.3.2013",14692,"Íbúðareign",0,1986,7,3,0,"51.3",1,0,1,0,1,1,1,1,0,120,0,12
"8.3.2013",23962,"Íbúðareign",1000,2003,7,3,0,"93.5",1,0,1,0,1,1,2,1,1,340,0,12
"12.3.2013",21952,"Einbýlishús",7620,1965,7,2,0,"169.9",2,0,1,1,2,2,4,2,0,7110,0,11
"12.3.2013",30392,"Einbýlishús",8200,1989,7,1,0,"178.6",1,0,1,1,1,1,5,1,1,8010,0,11
"12.3.2013",90044,"Einbýlishús",0,1984,7,1,0,"255.9",2,0,1,2,3,1,6,4,0,120,0,11
"12.3.2013",42386,"Íbúðareign",0,1981,7,2,0,"195.9",2,0,1,0,2,1,3,3,1,75,0,11
"12.3.2013",27493,"Íbúðareign",0,1997,7,3,0,100,1,0,1,1,1,1,3,1,1,120,0,12
"15.3.2013",28903,"Raðhús",6000,1979,7,2,0,"140.1",2,0,1,0,1,1,6,1,0,6040,0,11
"8.3.2013",16000,"Íbúðareign",0,1963,7,4,0,"59.7",1,0,1,0,1,1,1,1,0,100,1,12
"8.3.2013",63199,"Einbýlishús",1100,1981,7,1,0,"255.1",2,0,1,1,3,1,5,2,0,400,0,11
"8.3.2013",26355,"Íbúðareign",0,2005,7,5,0,"86.2",1,1,1,0,1,1,2,1,0,130,0,12
"13.3.2013",15255,"Íbúðareign",0,1930,7,2,0,"68.1",1,0,1,0,1,1,1,1,0,100,0,12
"24.1.2013",15896,"Íbúðareign",0,1971,7,4,0,"74.9",1,0,1,0,1,1,2,1,0,161,0,12
"13.3.2013",18143,"Íbúðareign",0,1994,7,3,0,"75.6",1,0,1,0,1,1,2,1,1,130,0,12
"8.3.2013",36354,"Íbúðareign",1400,2013,7,5,2,"113.5",1,1,1,1,1,1,2,1,1,600,18,12
"11.3.2013",33446,"Íbúðareign",1000,2006,7,3,1,"104.8",1,0,1,0,1,1,3,1,0,351,0,12
"6.3.2013",37716,"Íbúðareign",1000,2007,7,5,2,135,1,2,1,1,1,1,2,1,1,350,0,12
"28.2.2013",21837,"Íbúðareign",1000,2006,7,3,0,"83.3",1,1,1,0,1,1,2,1,0,350,0,12
"13.3.2013",9100,"Íbúðareign",7300,1979,7,3,0,"85.4",1,0,1,0,1,1,3,1,0,7130,0,12
"27.2.2013",22990,"Íbúðareign",0,1993,7,3,0,"96.5",1,0,0,1,1,1,3,2,1,130,0,12
"12.3.2013",20473,"Íbúðareign",0,1951,7,3,0,"50.8",1,0,1,0,1,1,2,1,2,100,0,12
"12.3.2013",26896,"Íbúðareign",0,1948,7,2,0,"94.1",1,0,1,0,1,1,2,2,0,100,0,12
"6.3.2013",34356,"Íbúðareign",1604,2008,7,4,2,"144.7",1,1,1,1,1,1,3,1,0,810,0,12
"11.3.2013",16747,"Íbúðareign",0,1971,7,8,1,"86.4",1,0,1,0,1,1,2,2,1,161,0,12
"13.3.2013",44592,"Einbýlishús",0,1988,7,1,0,143,1,0,1,2,2,1,2,3,0,120,0,11
"12.3.2013",19733,"Íbúðareign",0,1975,7,3,0,"82.7",1,0,1,0,1,1,3,1,0,150,24,12
"14.3.2013",23078,"Íbúðareign",0,1906,7,2,0,"77.4",2,0,1,1,2,1,1,1,3,20,0,12
"14.3.2013",23480,"Íbúðareign",0,1968,7,3,0,"79.5",1,0,1,1,1,1,3,1,0,280,0,12
"12.3.2013",24988,"Íbúðareign",0,1983,7,3,0,87,1,1,1,0,1,1,2,1,1,72,0,12
"15.3.2013",16121,"Raðhús",8200,2004,7,1,0,"85.5",1,0,0,1,1,1,2,1,1,8010,0,11
"15.3.2013",76958,"Einbýlishús",1300,2006,7,2,0,"244.2",2,0,0,3,3,1,4,1,1,520,0,11
"15.3.2013",25567,"Íbúðareign",1300,2004,7,3,0,"116.8",1,0,1,0,1,1,3,1,1,700,0,12
"15.3.2013",21217,"Íbúðareign",1400,1985,7,4,0,83,1,0,1,0,1,1,2,1,1,680,0,12
"15.3.2013",54279,"Raðhús",1300,1992,7,1,0,"146.5",1,0,0,1,2,1,2,2,0,500,0,11
"18.3.2013",25820,"Íbúðareign",1400,2006,7,6,1,"116.5",1,0,1,1,1,1,3,1,0,630,0,12
"15.3.2013",21213,"Íbúðareign",1400,2012,7,6,3,"63.4",1,1,1,0,1,1,1,1,0,680,105,12
"14.3.2013",21179,"Íbúðareign",1400,2012,7,6,3,"63.4",1,1,1,0,1,1,1,1,0,680,105,12
"12.3.2013",42000,"Íbúðareign",1300,2006,7,2,0,"160.7",1,1,1,2,2,1,3,1,1,520,0,12
"15.3.2013",28487,"Íbúðareign",1400,1959,7,2,0,"137.3",2,0,1,0,1,1,3,1,0,680,0,11
"13.3.2013",33929,"Íbúðareign",1000,2006,7,3,0,"115.7",1,1,1,0,1,1,3,1,0,351,0,12
"13.3.2013",37626,"Íbúðareign",1000,2005,7,2,0,"134.3",1,1,1,0,2,1,3,1,1,350,0,11
"12.3.2013",54213,"Parhús",1000,1995,7,1,0,"210.7",2,0,1,1,2,1,6,2,1,330,0,11
"28.2.2013",75817,"Einbýlishús",1000,2011,7,1,0,"306.3",2,0,1,3,3,2,5,3,1,351,0,11
"28.2.2013",33600,"Íbúðareign",1000,2007,7,4,1,"146.9",1,1,1,1,1,1,3,1,0,351,0,12
"4.3.2013",21600,"Einbýlishús",2503,2006,7,1,0,"118.5",1,0,1,0,1,1,3,1,1,2020,0,11
"12.2.2013",18381,"Íbúðareign",0,1978,7,4,0,"64.3",1,0,1,0,1,1,1,1,1,72,0,12
"12.3.2013",35114,"Raðhús",0,1979,7,2,0,"152.1",3,0,1,0,2,1,5,2,0,150,0,11
"13.3.2013",18938,"Íbúðareign",0,1984,7,3,0,"85.6",1,0,1,0,1,1,2,1,1,120,0,11
"13.3.2013",25455,"Íbúðareign",0,1959,7,2,0,92,1,0,1,0,1,1,2,1,1,100,0,12
"14.3.2013",25730,"Íbúðareign",0,1949,7,2,0,79,1,0,1,0,1,1,2,2,0,100,0,11
"15.3.2013",22993,"Einbýlishús",5200,1968,7,1,0,"131.4",1,0,1,0,1,1,3,1,2,5110,0,11
"13.3.2013",23201,"Raðhús",6000,1963,7,2,0,"129.8",2,0,1,0,2,1,4,1,0,6040,0,11
"18.3.2013",32407,"Raðhús",6000,1983,7,2,0,"222.3",2,0,6,1,2,1,4,1,0,6040,0,11
"25.2.2013",17916,"Íbúðareign",8000,1975,7,3,0,"84.2",1,0,1,0,1,1,2,1,2,8200,0,12
"15.3.2013",25500,"Einbýlishús",2300,1969,7,1,0,"138.5",1,0,1,0,2,1,4,1,0,2060,0,11
"15.3.2013",31890,"Einbýlishús",2300,2006,7,1,0,"151.6",1,0,1,2,2,1,5,2,1,2060,0,11
"15.3.2013",14560,"Íbúðareign",2000,1975,7,2,0,"79.1",1,0,1,0,1,1,2,1,1,2050,0,12
"25.2.2013",23177,"Íbúðareign",2000,2006,7,2,0,124,1,0,1,0,1,1,3,1,2,2040,0,12
"14.3.2013",18593,"Íbúðareign",1400,1961,7,3,0,"83.2",1,0,1,0,1,1,3,2,0,600,0,12
"14.3.2013",34176,"Íbúðareign",1000,1998,7,3,0,"115.8",1,0,1,1,1,1,3,1,1,340,23,12
"19.2.2013",22868,"Íbúðareign",1000,2007,7,6,1,"95.1",1,0,1,0,1,1,2,1,0,351,0,12
"13.3.2013",28337,"Íbúðareign",1000,1995,7,4,0,"135.6",2,0,1,1,2,1,4,1,0,340,0,12
"14.3.2013",30229,"Íbúðareign",1000,2005,7,3,1,"120.5",1,1,1,0,1,1,3,1,0,350,0,12
"14.3.2013",28782,"Íbúðareign",1000,1994,7,9,2,"75.6",1,0,0,1,1,1,2,1,2,330,0,12
"15.3.2013",22492,"Íbúðareign",1000,1994,7,3,0,89,1,0,1,0,1,1,2,1,0,330,0,12
"14.3.2013",13594,"Einbýlishús",7300,1962,7,1,0,"107.1",1,0,1,0,1,1,3,1,0,7150,0,11
"13.3.2013",24893,"Íbúðareign",0,1979,7,3,0,"105.3",1,0,1,0,1,1,3,1,2,160,0,12
"13.3.2013",16825,"Íbúðareign",0,1963,7,4,0,"67.8",1,0,1,0,1,1,2,1,2,91,28,12
"11.3.2013",21035,"Íbúðareign",1400,1974,7,4,0,"120.2",1,0,1,0,1,1,4,1,0,600,0,12
"18.3.2013",50845,"Einbýlishús",1000,1983,7,2,0,"262.2",3,0,1,1,3,1,7,1,0,320,0,11
"13.3.2013",36494,"Íbúðareign",1100,2009,7,3,4,"82.1",1,1,0,1,1,1,1,1,0,400,0,12
"13.3.2013",27579,"Íbúðareign",1400,2010,7,5,3,"99.7",1,1,1,1,1,1,2,1,0,600,18,12
"18.3.2013",19403,"Íbúðareign",1000,2013,7,2,0,"68.6",1,0,0,1,1,1,1,1,1,351,0,12
"1.3.2013",34840,"Íbúðareign",0,1965,7,4,0,"123.9",1,0,1,0,1,1,3,1,0,72,0,12
"1.3.2013",24979,"Íbúðareign",0,2003,8,3,1,87,1,1,1,0,1,1,2,1,0,180,0,12
"13.3.2013",12232,"Íbúðareign",6000,1989,7,3,0,"83.3",1,0,1,0,1,1,2,1,1,6040,0,12
"14.3.2013",20794,"Íbúðareign",0,1983,7,4,0,"68.4",1,1,1,0,1,1,1,1,1,72,0,12
"28.2.2013",20836,"Íbúðareign",0,1998,7,6,1,"58.2",1,0,1,0,1,1,1,1,1,90,0,12
"14.3.2013",23698,"Íbúðareign",0,1974,7,8,1,"116.1",1,0,1,1,1,1,3,2,0,160,0,12
"14.3.2013",38000,"Raðhús",1604,2006,7,2,0,162,2,0,1,1,2,1,4,2,1,810,0,11
"15.3.2013",13724,"Íbúðareign",0,1965,7,5,0,"53.3",1,0,0,1,1,1,1,1,0,20,0,12
"13.3.2013",21566,"Íbúðareign",0,2004,7,5,1,"83.6",1,1,1,0,1,1,2,1,0,180,0,12
"15.3.2013",18880,"Íbúðareign",0,1980,7,3,0,"84.7",1,0,1,0,1,1,2,1,1,160,0,12
"15.3.2013",42445,"Einbýlishús",0,1980,7,1,0,"156.1",1,0,1,1,1,1,5,2,0,150,0,11
"7.3.2013",13794,"Íbúðareign",0,1955,7,3,0,56,1,0,1,0,1,1,1,1,1,70,0,12
"23.11.2012",9459,"Íbúðareign",0,1980,7,3,0,"38.2",1,0,0,1,1,1,0,1,0,160,0,12
"14.3.2013",77607,"Íbúðareign",0,2008,7,9,3,165,1,1,1,1,2,1,2,1,0,20,51,12
"14.3.2013",13751,"Íbúðareign",0,1974,7,4,0,"72.2",1,0,1,0,1,1,2,1,1,161,0,12
"15.3.2013",28166,"Íbúðareign",0,1990,7,3,0,117,2,0,1,0,2,1,3,2,2,120,37,12
"14.3.2013",45345,"Einbýlishús",0,1997,7,1,0,"138.2",1,0,1,1,1,1,4,1,0,130,0,11
"13.3.2013",25708,"Íbúðareign",0,1993,7,2,0,"92.8",2,0,1,0,1,1,2,1,0,130,0,11
"13.3.2013",50913,"Íbúðareign",0,1987,7,2,0,"246.3",2,1,1,1,2,1,5,2,2,120,0,11
"13.2.2013",15205,"Íbúðareign",0,1974,7,7,1,"88.9",1,0,1,0,1,1,2,1,0,161,0,12
"8.3.2013",35839,"Íbúðareign",0,1983,7,2,0,"171.6",1,0,1,1,2,1,3,2,0,80,0,11
"19.3.2013",7963,"Íbúðareign",4200,1928,7,2,0,"98.2",2,0,1,0,1,1,3,2,1,4100,0,11
"18.3.2013",38836,"Íbúðareign",1300,2006,7,2,0,123,1,0,1,1,1,1,3,1,1,511,0,12
"20.3.2013",29900,"Íbúðareign",1400,2001,7,3,0,"104.3",1,0,1,0,1,1,3,1,1,640,0,12
"15.3.2013",19487,"Íbúðareign",1400,1988,7,2,0,"76.3",1,0,1,0,1,1,2,1,1,680,0,12
"19.3.2013",16597,"Íbúðareign",1400,1989,7,2,0,65,1,0,1,0,1,1,2,1,1,680,0,12
"14.3.2013",22874,"Íbúðareign",1000,1995,7,3,0,"86.5",1,0,1,0,1,1,3,1,0,330,0,12
"19.3.2013",24025,"Íbúðareign",1000,1998,7,3,0,96,1,0,1,1,1,1,2,1,0,340,23,12
"14.3.2013",30617,"Íbúðareign",1000,2008,7,2,0,"118.6",1,0,1,0,1,1,3,1,1,350,0,12
"19.3.2013",20807,"Íbúðareign",1000,1986,7,3,0,"79.3",1,0,1,0,1,1,2,1,1,330,0,12
"19.3.2013",17881,"Íbúðareign",1000,1973,7,4,0,"75.1",1,0,1,0,1,1,2,1,0,320,0,12
"14.3.2013",32254,"Íbúðareign",1000,2001,7,7,1,"116.2",1,1,1,1,1,1,3,1,1,340,0,12
"20.3.2013",43046,"Raðhús",1000,1998,7,2,0,"147.1",2,0,1,0,2,1,4,1,0,340,0,11
"20.3.2013",10673,"Einbýlishús",7708,1946,7,2,0,"107.6",2,0,0,1,1,1,4,1,1,7210,0,11
"7.2.2013",31046,"Parhús",0,1982,7,3,0,135,3,0,1,0,2,1,3,3,0,150,0,11
"15.3.2013",15902,"Íbúðareign",0,1974,7,4,0,"62.9",1,0,1,0,1,1,1,1,1,161,0,12
"15.3.2013",14182,"Íbúðareign",0,1972,7,4,0,"50.7",1,0,0,1,1,1,1,1,1,161,0,12
"18.3.2013",16231,"Íbúðareign",0,1974,7,4,0,"104.3",1,0,1,0,1,1,3,1,0,161,0,12
"8.3.2013",8000,"Ósamþykkt íbúð",0,1971,7,3,0,40,1,0,1,0,1,1,1,1,1,170,0,12
"19.3.2013",36280,"Íbúðareign",0,2007,7,3,2,"169.8",1,1,1,1,2,1,3,1,0,270,0,12
"15.3.2013",43145,"Íbúðareign",0,1965,7,2,0,"153.7",1,0,1,1,2,1,4,2,2,80,35,12
"15.3.2013",40979,"Íbúðareign",0,1962,7,3,0,"126.3",1,0,1,0,2,1,4,2,2,100,0,12
"15.3.2013",41750,"Íbúðareign",0,2005,7,2,0,"122.8",1,0,1,1,1,1,3,1,1,180,0,11
"29.1.2013",5954,"Raðhús",4607,1981,7,2,0,"98.2",2,0,1,0,1,1,2,1,1,4020,0,11
"15.3.2013",23500,"Íbúðareign",6000,1993,7,7,1,"83.3",1,0,0,1,1,1,2,1,1,6040,0,12
"11.3.2013",11211,"Íbúðareign",6000,1980,7,4,0,"60.7",1,0,1,0,1,1,1,1,0,6040,0,12
"15.3.2013",39683,"Íbúðareign",6000,2011,7,7,1,"119.4",1,1,0,1,1,1,3,1,0,6040,0,12
"15.3.2013",43215,"Einbýlishús",6000,1990,7,2,0,"175.7",2,0,1,1,2,1,3,1,0,6020,0,11
"20.3.2013",34804,"Einbýlishús",6000,1976,7,1,0,"129.8",1,0,1,1,1,1,4,1,0,6040,0,11
"14.3.2013",33500,"Íbúðareign",6000,2014,7,9,0,"102.5",1,1,0,1,1,1,2,1,1,6010,0,12
"20.3.2013",36280,"Íbúðareign",6000,2014,7,9,0,"102.5",1,1,0,1,1,1,2,1,1,6010,0,12
"14.3.2013",36290,"Íbúðareign",6000,2014,7,9,0,"102.5",1,1,0,1,1,1,2,1,0,6010,0,12
"21.3.2013",35672,"Íbúðareign",1400,2013,7,5,2,"120.9",1,1,1,1,1,1,2,1,0,600,18,12
"20.3.2013",32533,"Íbúðareign",1400,2013,7,5,2,"119.8",1,1,1,1,1,1,3,1,1,600,18,12
"20.3.2013",28468,"Íbúðareign",1400,2004,7,3,0,"116.2",1,0,1,1,1,1,3,1,1,630,0,12
"19.3.2013",21465,"Íbúðareign",1300,2013,7,3,0,60,1,0,0,1,1,1,1,1,0,510,0,12
"19.3.2013",27868,"Íbúðareign",1300,1982,7,3,0,"90.4",1,0,1,0,1,1,3,1,0,500,0,12
"8.3.2013",24442,"Íbúðareign",1400,2008,7,5,3,"86.8",1,1,1,0,1,1,2,1,0,600,18,12
"19.3.2013",18116,"Íbúðareign",0,1970,7,3,0,"72.2",1,0,1,0,1,1,2,1,0,170,0,12
"21.3.2013",27000,"Íbúðareign",0,1965,7,4,0,"93.9",1,0,1,0,1,1,3,1,0,72,0,12
"18.3.2013",9916,"Íbúðareign",7620,1993,7,3,0,"54.2",1,0,1,0,1,1,1,1,0,7110,0,12
"19.3.2013",31740,"Raðhús",6000,2005,7,1,0,"101.5",1,0,1,1,1,1,3,1,2,6010,0,11
"14.3.2013",21673,"Íbúðareign",1400,1992,7,4,0,"107.6",1,0,1,0,1,1,3,1,1,620,0,12
"4.3.2013",8000,"Einbýlishús",7300,1970,7,2,0,"123.7",2,0,1,0,1,2,8,1,0,7160,0,11
"8.3.2013",6800,"Einbýlishús",7708,1975,7,1,0,"133.7",1,0,1,0,1,1,3,1,0,7220,0,11
"14.3.2013",27498,"Raðhús",0,1958,7,2,0,"86.4",2,0,0,1,1,1,2,1,0,284,0,11
"20.3.2013",8800,"Íbúðareign",0,1968,7,3,0,"34.4",1,0,1,0,1,1,0,1,1,200,0,12
"20.3.2013",29133,"Íbúðareign",1604,2002,7,3,0,"105.9",1,0,1,1,1,1,4,1,1,840,0,12
"20.3.2013",41246,"Íbúðareign",1000,1989,7,2,0,"151.1",2,0,1,1,1,1,4,1,0,330,0,11
"18.3.2013",19977,"Íbúðareign",0,1974,7,3,0,"90.4",1,1,1,0,1,1,2,1,0,150,22,12
"12.3.2013",21422,"Íbúðareign",0,1982,7,3,0,"67.8",1,1,1,1,1,1,2,1,1,72,0,12
"19.3.2013",22282,"Íbúðareign",0,1940,7,2,0,"53.9",1,0,1,0,1,1,2,1,0,90,0,12
"7.3.2013",25893,"Íbúðareign",0,1996,7,4,0,"118.3",2,0,1,1,2,1,3,1,0,130,0,12
"15.3.2013",24481,"Íbúðareign",0,1956,7,3,0,"93.8",1,0,1,0,1,1,1,2,1,100,0,12
"18.3.2013",27208,"Íbúðareign",0,2005,7,4,3,"97.6",1,1,0,1,1,1,1,1,0,270,0,12
"13.3.2013",16500,"Íbúðareign",0,1968,7,3,0,"91.1",1,0,1,0,1,1,3,1,1,170,0,12
"20.3.2013",11556,"Íbúðareign",0,1938,7,2,0,"45.9",1,0,0,1,1,1,1,1,1,90,12,12
"20.3.2013",20954,"Íbúðareign",1604,1994,7,2,0,"84.9",1,0,0,1,1,1,2,1,1,840,0,12
"18.3.2013",5988,"Íbúðareign",4100,1971,7,2,0,82,1,0,0,1,1,1,2,1,1,4140,0,12
"13.3.2013",22429,"Parhús",8000,1975,7,2,0,"162.5",2,0,1,0,2,1,4,1,0,8200,0,11
"14.3.2013",21448,"Einbýlishús",8000,1908,7,2,0,"171.3",3,0,1,0,1,1,5,2,0,8200,0,11
"14.3.2013",25800,"Einbýlishús",8000,1986,7,1,0,"167.5",1,0,1,0,2,1,4,1,1,8200,0,11
"22.3.2013",14272,"Einbýlishús",8716,1963,7,1,0,"67.5",1,0,0,1,1,1,1,1,1,8020,0,11
"22.3.2013",39056,"Íbúðareign",1300,2013,7,3,0,"131.5",1,1,1,1,1,1,2,1,0,510,0,12
"21.3.2013",19965,"Íbúðareign",1400,1968,7,4,0,"102.4",1,0,1,1,1,1,3,1,1,600,0,12
"20.3.2013",43731,"Einbýlishús",1000,1945,7,1,0,"149.9",1,0,0,1,1,1,5,2,1,300,0,11
"20.3.2013",18900,"Íbúðareign",1000,1979,7,8,1,"89.2",1,0,1,0,1,1,2,1,0,320,62,12
"22.3.2013",26706,"Íbúðareign",1000,2004,7,3,3,"91.7",1,1,1,0,1,1,2,1,0,350,0,12
"20.3.2013",32283,"Íbúðareign",1000,1996,7,6,1,109,1,0,1,1,1,1,3,1,1,340,0,12
"14.3.2013",27216,"Íbúðareign",1000,2001,7,7,1,"90.4",1,1,1,1,1,1,2,1,1,340,0,12
"14.3.2013",58435,"Raðhús",1000,1999,7,2,0,"196.2",2,0,1,1,2,1,4,2,1,340,0,11
"21.3.2013",23350,"Parhús",7620,2002,7,1,0,"105.7",1,0,1,0,1,1,2,1,1,7110,0,11
"18.3.2013",22400,"Íbúðareign",0,1935,7,4,0,"66.3",1,0,1,0,1,1,3,1,1,20,0,12
"12.3.2013",28292,"Íbúðareign",1604,1975,7,2,0,"116.5",1,0,0,1,1,1,3,1,0,810,0,11
"18.3.2013",18373,"Íbúðareign",0,1974,7,3,0,"85.6",1,0,1,0,1,1,2,1,1,150,22,12
"20.3.2013",30797,"Íbúðareign",0,2003,7,3,0,"126.8",1,1,1,0,1,1,3,1,1,180,0,12
"15.3.2013",20986,"Íbúðareign",0,1898,7,2,0,"62.8",1,0,0,1,1,1,2,2,0,20,0,11
"13.3.2013",21438,"Íbúðareign",0,1982,7,4,0,"66.7",1,0,1,1,1,1,1,1,0,72,0,12
"20.3.2013",51510,"Raðhús",1100,1971,7,1,0,148,2,0,1,0,2,1,5,1,0,400,0,11
"18.3.2013",65430,"Íbúðareign",0,1972,7,2,0,"169.7",1,0,1,0,2,1,4,2,1,90,13,11
"21.3.2013",9868,"Íbúðareign",4200,1985,7,4,0,"92.4",1,0,1,1,1,1,1,1,1,4100,0,12
"18.3.2013",8489,"Einbýlishús",4200,1922,7,2,0,"96.1",3,0,1,0,1,1,5,2,0,4100,0,11
"21.3.2013",21648,"Íbúðareign",0,1991,7,10,2,"92.2",1,0,1,0,1,1,3,1,1,120,0,12
"22.3.2013",29508,"Parhús",6000,1998,7,1,0,"88.8",1,0,1,0,1,1,2,1,1,6080,0,11
"22.3.2013",37602,"Einbýlishús",6000,1997,7,1,0,"109.9",1,0,0,1,1,1,3,1,0,6030,0,11
"13.3.2013",22958,"Íbúðareign",8000,1975,7,2,0,"119.6",2,0,1,1,1,1,5,1,0,8200,0,12
"13.3.2013",38353,"Einbýlishús",8000,1977,7,2,0,219,2,0,1,2,2,1,7,1,0,8200,0,11
"23.3.2013",19800,"Einbýlishús",8000,1920,7,2,0,"165.1",3,0,1,0,1,1,3,1,2,8200,0,11
"22.3.2013",16971,"Íbúðareign",2000,2006,7,2,0,"100.5",1,0,1,0,1,1,3,1,1,2040,0,12
"18.3.2013",25605,"Einbýlishús",2000,1966,7,1,0,129,1,0,1,0,1,1,4,1,0,2050,0,11
"14.3.2013",12973,"Íbúðareign",2000,1955,7,2,0,"86.4",1,0,1,0,1,1,1,2,0,2050,0,11
"22.3.2013",27711,"Íbúðareign",1400,1991,7,3,0,"101.4",2,0,2,1,2,1,4,1,0,650,0,12
"20.3.2013",15993,"Íbúðareign",1400,1949,7,2,0,"84.4",2,0,1,0,1,1,2,2,1,600,0,11
"25.3.2013",6094,"Íbúðareign",6100,1978,7,3,0,"78.1",1,0,1,0,1,1,2,1,0,6210,0,12
"22.3.2013",10458,"Íbúðareign",7620,2007,7,7,1,"62.4",1,0,1,0,1,1,1,1,0,7110,0,12
"21.3.2013",35407,"Íbúðareign",0,1961,7,2,0,"149.7",3,0,1,1,1,1,3,2,0,100,0,12
"19.3.2013",26530,"Íbúðareign",0,1961,7,2,0,"83.6",1,0,1,0,1,1,2,2,0,281,0,12
